"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-04-24T03:00:00.000Z","166.54","169.30","166.21","169.02","1.27","1.19","48,251,800"
"2024-04-25T03:00:00.000Z","169.53","170.61","168.15","169.89","0.51","0.44","50,558,300"
"2024-04-26T03:00:00.000Z","169.88","171.34","169.18","169.30","-0.35","-0.42","44,838,400"
"2024-04-29T03:00:00.000Z","173.37","176.03","173.10","173.50","2.48","2.40","68,169,400"
"2024-04-30T03:00:00.000Z","173.33","174.99","170.00","170.33","-1.83","-1.90","65,934,800"
"2024-05-01T03:00:00.000Z","169.58","172.71","169.11","169.30","-0.60","-0.68","50,383,100"
"2024-05-02T03:00:00.000Z","172.51","173.42","170.89","173.03","2.20","2.13","94,214,900"
"2024-05-03T03:00:00.000Z","186.65","187.00","182.66","183.38","5.98","5.90","163,224,100"
"2024-05-06T03:00:00.000Z","182.35","184.20","180.42","181.71","-0.91","-0.99","78,569,700"
"2024-05-07T03:00:00.000Z","183.45","184.90","181.32","182.40","0.38","0.30","77,305,800"
"2024-05-08T03:00:00.000Z","182.85","183.07","181.45","182.74","0.19","0.11","45,057,100"
"2024-05-09T03:00:00.000Z","182.56","184.66","182.11","184.57","1.00","0.92","48,983,000"
"2024-05-10T03:00:00.000Z","184.90","185.09","182.13","183.05","-0.82","-0.90","50,759,500"
"2024-05-13T03:00:00.000Z","185.44","187.10","184.62","186.28","1.76","1.69","72,044,800"
"2024-05-14T03:00:00.000Z","187.51","188.30","186.29","187.43","0.62","0.54","52,393,600"
"2024-05-15T03:00:00.000Z","187.91","190.65","187.37","189.72","1.22","1.14","70,400,000"
"2024-05-16T03:00:00.000Z","190.47","191.10","189.66","189.84","0.06","-0.01","52,845,200"
"2024-05-17T03:00:00.000Z","189.51","190.81","189.18","189.87","0.02","-0.06","41,282,900"
"2024-05-20T03:00:00.000Z","189.33","191.92","189.01","191.04","0.62","0.54","44,361,300"
"2024-05-21T03:00:00.000Z","191.09","192.73","190.92","192.35","0.69","0.61","42,309,400"
"2024-05-22T03:00:00.000Z","192.27","192.82","190.27","190.90","-0.75","-0.83","34,648,500"
"2024-05-23T03:00:00.000Z","190.98","191.00","186.63","186.88","-2.11","-2.18","51,005,900"
"2024-05-24T03:00:00.000Z","188.82","190.58","188.04","189.98","1.66","1.58","36,294,600"
"2024-05-28T03:00:00.000Z","191.51","193.00","189.10","189.99","0.01","-0.07","52,280,100"
"2024-05-29T03:00:00.000Z","189.61","192.25","189.51","190.29","0.16","0.08","53,068,000"
"2024-05-30T03:00:00.000Z","190.76","192.18","190.63","191.29","0.53","0.45","49,947,900"
"2024-05-31T03:00:00.000Z","191.44","192.57","189.91","192.25","0.50","0.42","75,158,300"
"2024-06-03T03:00:00.000Z","192.90","194.99","192.52","194.03","0.93","0.85","50,080,500"
"2024-06-04T03:00:00.000Z","194.64","195.32","193.03","194.35","0.16","0.09","47,471,400"
"2024-06-05T03:00:00.000Z","195.40","196.90","194.87","195.87","0.78","0.70","54,156,800"
"2024-06-06T03:00:00.000Z","195.69","196.50","194.17","194.48","-0.71","-0.79","41,181,800"
"2024-06-07T03:00:00.000Z","194.65","196.94","194.14","196.89","1.24","1.16","53,103,900"
"2024-06-10T03:00:00.000Z","196.90","197.30","192.15","193.12","-1.91","-1.99","97,262,100"
"2024-06-11T03:00:00.000Z","193.65","207.16","193.63","207.15","7.26","7.19","172,373,300"
"2024-06-12T03:00:00.000Z","207.37","220.20","206.90","213.07","2.86","2.78","198,134,300"
"2024-06-13T03:00:00.000Z","214.74","216.75","211.60","214.24","0.55","0.47","97,862,700"
"2024-06-14T03:00:00.000Z","213.85","215.17","211.30","212.49","-0.82","-0.89","70,122,700"
"2024-06-17T03:00:00.000Z","213.37","218.95","212.72","216.67","1.97","1.89","93,728,300"
"2024-06-18T03:00:00.000Z","217.59","218.63","213.00","214.29","-1.10","-1.18","79,943,300"
"2024-06-20T03:00:00.000Z","213.93","214.24","208.85","209.68","-2.15","-2.23","86,172,500"
"2024-06-21T03:00:00.000Z","210.39","211.89","207.11","207.49","-1.04","-1.12","246,421,400"
"2024-06-24T03:00:00.000Z","207.72","212.70","206.59","208.14","0.31","0.24","80,727,000"
"2024-06-25T03:00:00.000Z","209.15","211.38","208.61","209.07","0.45","0.37","56,713,900"
"2024-06-26T03:00:00.000Z","211.50","214.86","210.64","213.25","2.00","1.92","66,213,200"
"2024-06-27T03:00:00.000Z","214.69","215.74","212.35","214.10","0.40","0.32","49,772,700"
"2024-06-28T03:00:00.000Z","215.77","216.07","210.30","210.62","-1.63","-1.70","82,542,700"
"2024-07-01T03:00:00.000Z","212.09","217.51","211.92","216.75","2.91","2.83","60,402,900"
"2024-07-02T03:00:00.000Z","216.15","220.38","215.10","220.27","1.62","1.55","58,046,200"
"2024-07-03T03:00:00.000Z","220.00","221.55","219.03","221.55","0.58","0.50","37,369,800"
"2024-07-05T03:00:00.000Z","221.65","226.45","221.65","226.34","2.16","2.08","60,412,400"
"2024-07-08T03:00:00.000Z","227.09","227.85","223.25","227.82","0.65","0.58","59,085,900"
"2024-07-09T03:00:00.000Z","227.93","229.40","226.37","228.68","0.38","0.30","48,076,100"
"2024-07-10T03:00:00.000Z","229.30","233.08","229.25","232.98","1.88","1.80","62,627,700"
"2024-07-11T03:00:00.000Z","231.39","232.39","225.77","227.57","-2.32","-2.40","64,710,600"
"2024-07-12T03:00:00.000Z","228.92","232.64","228.68","230.54","1.31","1.23","53,046,500"
"2024-07-15T03:00:00.000Z","236.48","237.23","233.09","234.40","1.67","1.60","62,631,300"
"2024-07-16T03:00:00.000Z","235.00","236.27","232.33","234.82","0.18","0.10","43,234,300"
"2024-07-17T03:00:00.000Z","229.45","231.46","226.64","228.88","-2.53","-2.61","57,345,900"
"2024-07-18T03:00:00.000Z","230.28","230.44","222.27","224.18","-2.05","-2.13","66,034,600"
"2024-07-19T03:00:00.000Z","224.82","226.80","223.28","224.31","0.06","-0.02","49,151,500"
"2024-07-22T03:00:00.000Z","227.01","227.78","223.09","223.96","-0.16","-0.23","48,201,800"
"2024-07-23T03:00:00.000Z","224.37","226.94","222.68","225.01","0.47","0.39","39,960,300"
"2024-07-24T03:00:00.000Z","224.00","224.80","217.13","218.54","-2.88","-2.95","61,777,600"
"2024-07-25T03:00:00.000Z","218.93","220.85","214.62","217.49","-0.48","-0.56","51,391,200"
"2024-07-26T03:00:00.000Z","218.70","219.49","216.01","217.96","0.22","0.14","41,601,300"
"2024-07-29T03:00:00.000Z","216.96","219.30","215.75","218.24","0.13","0.05","36,311,800"
"2024-07-30T03:00:00.000Z","219.19","220.33","216.12","218.80","0.26","0.18","41,643,800"
"2024-07-31T03:00:00.000Z","221.44","223.82","220.63","222.08","1.50","1.42","50,036,300"
"2024-08-01T03:00:00.000Z","224.37","224.48","217.02","218.36","-1.68","-1.75","62,501,000"
"2024-08-02T03:00:00.000Z","219.15","225.60","217.71","219.86","0.69","0.61","105,568,600"
"2024-08-05T03:00:00.000Z","199.09","213.50","196.00","209.27","-4.82","-4.89","119,548,600"
"2024-08-06T03:00:00.000Z","205.30","209.99","201.07","207.23","-0.97","-1.05","69,660,500"
"2024-08-07T03:00:00.000Z","206.90","213.64","206.39","209.82","1.25","1.17","63,516,400"
"2024-08-08T03:00:00.000Z","213.11","214.20","208.83","213.31","1.66","1.59","47,161,100"
"2024-08-09T03:00:00.000Z","212.10","216.78","211.97","216.24","1.37","1.30","42,201,600"
"2024-08-12T03:00:00.000Z","216.07","219.51","215.60","217.53","0.60","0.52","38,028,100"
"2024-08-13T03:00:00.000Z","219.01","221.89","219.01","221.27","1.72","1.64","44,155,300"
"2024-08-14T03:00:00.000Z","220.57","223.03","219.70","221.72","0.20","0.13","41,960,600"
"2024-08-15T03:00:00.000Z","224.60","225.35","222.76","224.72","1.35","1.28","46,414,000"
"2024-08-16T03:00:00.000Z","223.92","226.83","223.65","226.05","0.59","0.51","44,340,200"
"2024-08-19T03:00:00.000Z","225.72","225.99","223.04","225.89","-0.07","-0.15","40,687,800"
"2024-08-20T03:00:00.000Z","225.77","227.17","225.45","226.51","0.27","0.20","30,299,000"
"2024-08-21T03:00:00.000Z","226.52","227.98","225.05","226.40","-0.05","-0.13","34,765,500"
"2024-08-22T03:00:00.000Z","227.79","228.34","223.90","224.53","-0.83","-0.90","43,695,300"
"2024-08-23T03:00:00.000Z","225.66","228.22","224.33","226.84","1.03","0.95","38,677,300"
"2024-08-26T03:00:00.000Z","226.76","227.28","223.89","227.18","0.15","0.07","30,602,200"
"2024-08-27T03:00:00.000Z","226.00","228.85","224.89","228.03","0.37","0.30","35,934,600"
"2024-08-28T03:00:00.000Z","227.92","229.86","225.68","226.49","-0.68","-0.75","38,052,200"
"2024-08-29T03:00:00.000Z","230.10","232.92","228.88","229.79","1.46","1.38","51,906,300"
"2024-08-30T03:00:00.000Z","230.19","230.40","227.48","229.00","-0.34","-0.42","52,990,800"
"2024-09-03T03:00:00.000Z","228.55","229.00","221.17","222.77","-2.72","-2.80","50,190,600"
"2024-09-04T03:00:00.000Z","221.66","221.78","217.48","220.85","-0.86","-0.94","43,840,200"
"2024-09-05T03:00:00.000Z","221.63","225.48","221.52","222.38","0.69","0.62","36,615,400"
"2024-09-06T03:00:00.000Z","223.95","225.24","219.77","220.82","-0.70","-0.78","48,423,000"
"2024-09-09T03:00:00.000Z","220.82","221.27","216.71","220.91","0.04","-0.04","67,180,000"
"2024-09-10T03:00:00.000Z","218.92","221.48","216.73","220.11","-0.36","-0.44","51,591,000"
"2024-09-11T03:00:00.000Z","221.46","223.09","217.89","222.66","1.16","1.08","44,587,100"
"2024-09-12T03:00:00.000Z","222.50","223.55","219.82","222.77","0.05","-0.03","37,498,200"
"2024-09-13T03:00:00.000Z","223.58","224.04","221.91","222.50","-0.12","-0.20","36,766,600"
"2024-09-16T03:00:00.000Z","216.54","217.22","213.92","216.32","-2.78","-2.86","59,357,400"
"2024-09-17T03:00:00.000Z","215.75","216.90","214.50","216.79","0.22","0.14","45,519,300"
"2024-09-18T03:00:00.000Z","217.55","222.71","217.54","220.69","1.80","1.72","59,894,900"
"2024-09-19T03:00:00.000Z","224.99","229.82","224.63","228.87","3.71","3.63","66,781,300"
"2024-09-20T03:00:00.000Z","229.97","233.09","227.62","228.20","-0.29","-0.37","318,679,900"
"2024-09-23T03:00:00.000Z","227.34","229.45","225.81","226.47","-0.76","-0.84","54,146,000"
"2024-09-24T03:00:00.000Z","228.65","229.35","225.73","227.37","0.40","0.32","43,556,100"
"2024-09-25T03:00:00.000Z","224.93","227.29","224.02","226.37","-0.44","-0.52","42,308,700"
"2024-09-26T03:00:00.000Z","227.30","228.50","225.41","227.52","0.51","0.43","36,636,700"
"2024-09-27T03:00:00.000Z","228.46","229.52","227.30","227.79","0.12","0.04","34,026,000"
"2024-09-30T03:00:00.000Z","230.04","233.00","229.65","233.00","2.29","2.21","54,541,900"
"2024-10-01T03:00:00.000Z","229.52","229.65","223.74","226.21","-2.91","-2.99","63,285,000"
"2024-10-02T03:00:00.000Z","225.89","227.37","223.02","226.78","0.25","0.17","32,880,600"
"2024-10-03T03:00:00.000Z","225.14","226.81","223.32","225.67","-0.49","-0.57","34,044,200"
"2024-10-04T03:00:00.000Z","227.90","228.00","224.13","226.80","0.50","0.42","37,245,100"
"2024-10-07T03:00:00.000Z","224.50","225.69","221.33","221.69","-2.25","-2.33","39,505,400"
"2024-10-08T03:00:00.000Z","224.30","225.98","223.25","225.77","1.84","1.76","31,855,700"
"2024-10-09T03:00:00.000Z","225.23","229.75","224.83","229.54","1.67","1.59","33,591,100"
"2024-10-10T03:00:00.000Z","227.78","229.50","227.17","229.04","-0.22","-0.30","28,183,500"
"2024-10-11T03:00:00.000Z","229.30","229.41","227.34","227.55","-0.65","-0.73","31,759,200"
"2024-10-14T03:00:00.000Z","228.70","231.73","228.60","231.30","1.65","1.57","39,882,100"
"2024-10-15T03:00:00.000Z","233.61","237.49","232.37","233.85","1.10","1.02","64,751,400"
"2024-10-16T03:00:00.000Z","231.60","232.12","229.84","231.78","-0.89","-0.96","34,082,200"
"2024-10-17T03:00:00.000Z","233.43","233.85","230.52","232.15","0.16","0.08","32,993,800"
"2024-10-18T03:00:00.000Z","236.18","236.18","234.01","235.00","1.23","1.15","46,431,500"
"2024-10-21T03:00:00.000Z","234.45","236.85","234.45","236.48","0.63","0.55","36,254,500"
"2024-10-22T03:00:00.000Z","233.89","236.22","232.60","235.86","-0.26","-0.34","38,846,600"
"2024-10-23T03:00:00.000Z","234.08","235.14","227.76","230.76","-2.16","-2.24","52,287,000"
"2024-10-24T03:00:00.000Z","229.98","230.82","228.41","230.57","-0.08","-0.16","31,109,500"
"2024-10-25T03:00:00.000Z","229.74","233.22","229.57","231.41","0.36","0.29","38,802,300"
"2024-10-28T03:00:00.000Z","233.32","234.73","232.55","233.40","0.86","0.78","36,087,100"
"2024-10-29T03:00:00.000Z","233.10","234.33","232.32","233.67","0.12","0.04","35,417,200"
"2024-10-30T03:00:00.000Z","232.61","233.47","229.55","230.10","-1.53","-1.61","47,070,900"
"2024-10-31T03:00:00.000Z","229.34","229.83","225.37","225.91","-1.82","-1.90","64,370,100"
"2024-11-01T03:00:00.000Z","220.97","225.35","220.27","222.91","-1.33","-1.41","65,276,700"
"2024-11-04T03:00:00.000Z","220.99","222.79","219.71","222.01","-0.40","-0.48","44,944,500"
"2024-11-05T03:00:00.000Z","221.80","223.95","221.14","223.45","0.65","0.57","28,111,300"
"2024-11-06T03:00:00.000Z","222.61","226.07","221.19","222.72","-0.33","-0.40","54,561,100"
"2024-11-07T03:00:00.000Z","224.63","227.88","224.57","227.48","2.14","2.06","42,137,700"
"2024-11-08T03:00:00.000Z","227.17","228.66","226.41","226.96","-0.23","-0.31","38,308,700"
"2024-11-11T03:00:00.000Z","225.05","225.70","221.50","224.23","-1.20","-1.28","41,415,717"
